cpu_type	rank	name	nb_id	nb_url	codename	series	l2_cache_mb	l3_cache_mb	tdp_watt	tdp_turbo_watt	base_mhz	boost_mhz	cores	threads	process_nm	architecture	is_64bit	graphics_card	perf_rating	cinebench_r10_32bit_single	cinebench_r10_32bit_multi	cinebench_r15_cpu_single_64bit	cinebench_r15_cpu_multi_64bit	cinebench_r20_single	cinebench_r20	cinebench_r23_single_core	cinebench_r23_multi_core	cinebench_2024_cpu_single_core	cinebench_2024_cpu_multi_core	geekbench_4_4_64_bit_single_core_score	geekbench_4_4_64_bit_multi_core_score	geekbench_5_5_single_core	geekbench_5_5_multi_core	geekbench_6_7_single_core	geekbench_6_7_multi_core	3dmark06_cpu	x264_pass_1	x264_pass_2	x265	truecrypt_aes	truecrypt_twofish	truecrypt_serpent	blender	blender_v3_3_classroom_cpu	7_zip_single	7_zip	superpi_1m	superpi_32m	wprime_32	wprime_1024	webxprt_3	webxprt_4_overall	crossmark_overall	cinebench_2026_cpu_single_thread	cinebench_2026_cpu_multi	octane_v2_total_score	jetstream_2	jetstream_2_2_2_total	speedometer_2_0	sunspider_1_0_total_score	geekbench_2	geekbench_3_32_bit_single_core_score	geekbench_3_32_bit_multi_core_score	passmark_performancetest_mobile_v1_cpu_tests
laptop	865	AMD Ryzen 3 PRO 3300U	416099	https://www.notebookcheck.net/AMD-Ryzen-3-PRO-3300U-Processor-Picasso-APU.416099.0.html	Zen+	Picasso (Ryzen 3000 APU)	2.0	4.0	15		2100	3500	4	4	12	x86	True	Vega 6	17.4			126	481											1074	2937																													
laptop	866	MediaTek Kompanio 1300T	670671	https://www.notebookcheck.net/MediaTek-Kompanio-1300T-Processor-Benchmarks-and-Specs.670671.0.html	Cortex-A78 / A55	MediaTek Kompanio					2000	2600	8	8	6	ARM	True	Mali-G77 MP9	25.75													773	2669																		75	63	733			28601	64.89		48.9					
laptop	867	Intel Processor N95	690317	https://www.notebookcheck.net/Intel-Processor-N95-CPU-Benchmarks-and-Specs.690317.0.html	Alder Lake-N	Alder Lake-N	6.0		15				4	4	10	x86	True	UHD Graphics Xe 16EUs	26.85	4783	13854	151	445	350	1030	914	2769	60	182	4450	10228	999	2566	1227	2961	5952	162.15	32.4	3.18	2.7	0.5	0.24	1113	2186.5	3803	12177	19.42	824.72	17.04	537.32	178.3	126.75	764											
desktop	868	Intel Core i5-6600T	167401	https://www.notebookcheck.net/Intel-Core-i5-Desktop-6600T-Notebook-Processor.167401.0.html	Skylake	Core i5 (Desktop)	1.0	6.0	35		2700	3500	4	4	14	x86	True	HD Graphics 530	9914.0	5354.5	17622.5	138	464.5													6275.5	163.9	33.45		2.85	0.49	0.29					16.5	934.5	10.06	323.1										88.2		3528	10463	
smartphone	869	Qualcomm Snapdragon 855+  / 855 Plus	435260	https://www.notebookcheck.net/Qualcomm-Snapdragon-855-Plus-855.435260.0.html	Cortex-A76 / A55 (Kryo 485)	Snapdragon	1.8	5.0	5				8	8	7	ARM	True	Adreno 640	32.95											3654	10546.5	751	2658.5	1030	2926																98					24571	65.3		64.45		9887			249792
laptop	870	Intel Core i5-1030G4	428542	https://www.notebookcheck.net/Intel-Core-i5-1030G4-Laptop-Processor-Ice-Lake.428542.0.html	Ice Lake-Y	Ice Lake	2.0	6.0	9		700	3500	4	8	10	x86	True	Iris Plus Graphics G4 (Ice Lake 48 EU)	20.7															1402	2644																													
desktop	871	Intel Core i5-750	247844	https://www.notebookcheck.net/Intel-Core-i5-750-SoC-Benchmarks-and-Specs.247844.0.html	Lynnfield	Core i5 (Desktop)	1.0	8.0	95		2660	3200	4	4	45	x86	True		3.4	3458	11048															4320											13.48	730	12.06	375.5														
desktop	872	Intel Core i5-2500K	669970	https://www.notebookcheck.net/Intel-Core-i5-2500K-Processor-Benchmarks-and-Specs.669970.0.html	Sandy Bridge	Core i5 (Desktop)	1.0	6.0	95		3300	3700	4	4	32	x86	True	HD Graphics 3000	3.2	4773	15956	122	470													5853											10.8	592	11.67	349.6														
desktop	873	Intel Core 2 Extreme (Desktop) QX6850			Kentsfield	Core 2 Extreme (Desktop)	8.0		130		3000		4	4	65	x86	True																																															
smartphone	874	Qualcomm Snapdragon 855	375436	https://www.notebookcheck.net/Qualcomm-Snapdragon-855-SoC-Benchmarks-and-Specs.375436.0.html	Cortex-A76 / A55 (Kryo 485)	Snapdragon	1.8	5.0	5		2840		8	8	7	ARM	True	Adreno 640	32.45											3491	10987.5	744	2666	1008	2757																106.5					24044	59.15		64.2	384.2	8574.5	1445.5	4777.5	246456
laptop	875	Intel Processor N250	951348	https://www.notebookcheck.net/Intel-Processor-N250-Processor-Benchmarks-and-Specs.951348.0.html	Twin Lake	Alder Lake-N	2.0	6.0	6				4	4	10	x86	True	UHD Graphics 32EUs	18.9													1036	2396	1224	2786																													
laptop	876	Intel Core 2 Extreme QX9300	13426	https://www.notebookcheck.net/Comparative-Review-of-the-Intel-Core-2-Quad-Notebook-CPUs.13426.0.html	Penryn	Core 2 Quad	12.0		45		2260		4	4	45	x86	True		4.9	2905	10081															3310											20	1248																
desktop	877	Intel Core 2 Quad (Desktop) Q9550			Penryn	Core 2 Quad (Desktop)	12.0		95		2830		4	4	45	x86	True																																															
laptop	878	Intel Core i3-N300	678911	https://www.notebookcheck.net/Intel-Core-i3-N300-Processor-Benchmarks-and-Specs.678911.0.html	Alder Lake-N	Alder Lake-N	6.0		7				8	8	10	x86	True	UHD Graphics Xe 750 32EUs	18.55	2884	12014	85	416	195	968	513	2546	34	165	2913	9894	626	2674	762	2803	4261	106.6	28.85	3.22	2.6	0.48	0.24	1095	2147	2403	11976	33.16	1380.9	17.49	531.11	104.3		529											
laptop	879	Intel Core i5-1030NG7	458928	https://www.notebookcheck.net/Intel-Core-i5-1030NG7-Processor-Benchmarks-and-Specs.458928.0.html	Ice Lake Y	Ice Lake	2.0	6.0	10		1100	3500	4	8	10	x86	True	Iris Plus Graphics G7 (Ice Lake 64 EU)	37.471	4250	9432	140	448	352.5	875.5					4996	12112	1088.5	2710	1380	3821	3828	77.4	16.9	2.95	3.1	0.48	0.3	1310		3472	10924	11.4	653	15.2	687	158.5					42305	122.5		97.9	132				
laptop	880	Intel Core i5-6440HQ	149422	https://www.notebookcheck.net/Intel-Core-i5-6440HQ-Notebook-Processor.149422.0.html	Skylake	Core i5	1.0	6.0	45		2600	3500	4	4	14	x86	True	HD Graphics 530	60.229	5157	18238.5	145	513													5997.5	160.5	34.5		2.6	0.39	0.24					10.66	571	11.08	348.4						32623.5				90.8		2897	7833	
desktop	881	Intel Core i5-6400	448660	https://www.notebookcheck.net/Intel-Core-i5-6400-SoC-Benchmarks-and-Specs.448660.0.html	Skylake	Core i5 (Desktop)	1.0	6.0	65		2700	3300	4	4	14	x86	True	HD Graphics 530	99.114	5088	18297	134	510														150.1	33.9		2.7	0.45	0.27					11.97	660	10.48	327.1										82.9				
laptop	882	Intel Processor N150	951351	https://www.notebookcheck.net/Intel-Processor-N150-Processor-Benchmarks-and-Specs.951351.0.html	Twin Lake	Alder Lake-N	6.0		6				4	4	10	x86	True	UHD Graphics 24EUs (Alder Lake-N)	24.95	5015.5	13159	153.15	422.5	356.5	992	935	2590.5	60.7	167.2	4431.5	9608	981.5	2556.5	1243	2967.5	5709	139.85	28.38	3.01	2.35	0.47	0.24	1163.5	2277	3835	11746	19.19		23.72	774.75	169.3	126.3	712.5											
smartphone	883	HiSilicon Kirin 980	354856	https://www.notebookcheck.net/HiSilicon-Kirin-980-SoC-Benchmarks-and-Specs.354856.0.html	Cortex-A76/-A55								8	8	7	ARM	True	Mali-G76 MP10	28.1											3314	9854	707	2558																		99		676			21603.5	50.18		59.05		9587.5			246733
smartphone	884	MediaTek Dimensity 1100	616150	https://www.notebookcheck.net/MediaTek-Dimensity-1100-Processor-Benchmarks-and-Specs.616150.0.html	Cortex-A78 / A55						2000	2600	8	8	6	ARM	True	Mali-G77 MP9	13.6													655	2500	792	2645																													
desktop	885	Intel Core i5-4430	448670	https://www.notebookcheck.net/Intel-Core-i5-4430-Desktop-Processor-Benchmarks-and-Specs.448670.0.html	Haswell	Core i5 (Desktop)	1.0	6.0	84		3000	3200	4	4	22	x86	True	HD Graphics 4600	19.1			127	463																																									
desktop	886	Intel Core i5-6400T	167405	https://www.notebookcheck.net/Intel-Core-i5-Desktop-6400T-Notebook-Processor.167405.0.html	Skylake	Core i5 (Desktop)	1.0	6.0	35		2200	2800	4	4	14	x86	True	HD Graphics 530	9914.0	4397	14798	119	420													5161	139.2	28.07		2.2	0.38	0.23					13	681	12.88	404.5										89.2		3000	8687	
laptop	887	Intel Core i7-920XM	22695	https://www.notebookcheck.net/Intel-Core-i7-920XM-Notebook-Processor.22695.0.html	Clarksfield	Core i7	1.0	8.0	55		2000	3200	4	8	45	x86	True		5.5	4322	11916															3797											13	719	19	600														
laptop	888	Qualcomm Snapdragon 8cx Gen 2 5G	515532	https://www.notebookcheck.net/Qualcomm-Snapdragon-8cx-Gen-2-5G-Processor-Benchmarks-and-Specs.515532.0.html	Cortex-A76 / A55 (Kryo 495)	Snapdragon	2.0		7		3150		8	8	7	ARM	True	Adreno 680	16.957											2355	7502	797	3115.5	954	3390																132					32979	85.4		68.8					
laptop	889	Intel Core i7-3520M	74446	https://www.notebookcheck.net/Intel-Core-i7-3520M-Notebook-Processor.74446.0.html	Ivy Bridge	Core i7	0.5	4.0	35		2900	3600	2	4	22	x86	True	HD Graphics 4000	4.5	4855	10467															4134	98.6	18.86		1.7	0.3	0.17					10	594	15.43	492.1														
laptop	890	AMD Ryzen 3 3300U	391086	https://www.notebookcheck.net/AMD-Ryzen-3-3300U-Processor.391086.0.html	Zen+	Picasso (Ryzen 3000 APU)	2.0	4.0	15		2100	3500	4	4	12	x86	True	Vega 6	36.657	4280	12357	134	471	337	921					3861	10787	824	2578			4332	132.1	26.2	2.81	2.7	0.43	0.28	1212		3340	12118	12.82	709	11.94	404.6	153.5					27764			39.8	136.9	9508	3469	10170	
laptop	891	Intel Pentium Gold 7505	467761	https://www.notebookcheck.net/Intel-Pentium-Gold-7505-Processor-Benchmarks-and-Specs.467761.0.html	Tiger Lake-U	Tiger Lake	2.5	4.0	15		2000	3500	2	4	10	x86	True	UHD Graphics Xe G4 48EUs	30.75	6773	14093	165	400	429	1017	1112.5	2600			4998.5	9426	1129	2326	1580	3122	4890	131.1	24.9	3.43	2.4	0.34	0.2	1150	2129.5	4062	10755.5	9.79	522.83	14.48	454.1	184.4	142.8	877.5			49676	143.03		151	152.9				
smartphone	892	Samsung Exynos 9825	432496	https://www.notebookcheck.net/Samsung-Exynos-9825-SoC-Benchmarks-and-Specs.432496.0.html	Exynos M3 / Cortex-A55	Exynos					1900	2730	8	8	7	ARM	True	Mali-G76 MP12	28.45											4550	10425.5	834	2331																		107.5					19021.5	45.33		29.85		8839			215665
smartphone	893	Apple A11 Bionic	250986	https://www.notebookcheck.net/Apple-A11-Bionic-SoC-Benchmarks-and-Specs.250986.0.html	Monsoon / Mistral	Apple A-Series	8.0						6	6	10	ARM	True	A11 Bionic GPU	59.75											4263	10380	927	2339	1100	2245																130					35209	96.7		91.5	149				453409
desktop	894	Intel Core i7-3770	797541	https://www.notebookcheck.net/Intel-Core-i7-3770-Processor-Benchmarks-and-Specs.797541.0.html	Ivy Bridge	Core i7 (Desktop)	8.0		77		3400	3900	4	8	22	x86	True																																															
smartphone	895	HiSilicon Kirin 820	479505	https://www.notebookcheck.net/HiSilicon-Kirin-820-Processor-Benchmarks-and-Specs.479505.0.html	Cortex-A76/-A55						1840	2360	8	8	7	ARM	True	Mali-G57 MP6	31.35											3113	9860	642	2434																		115					19727	54.8		49.5		9969			238069
smartphone	896	Samsung Exynos 9820	410624	https://www.notebookcheck.net/Samsung-Exynos-9820-SoC-Benchmarks-and-Specs.410624.0.html	Exynos M3 / Cortex-A55	Exynos					1900	2700	8	8	8	ARM	True	Mali-G76 MP12	11.857											4505.5	10374	825	2259																		115					20469.5	44.24		56		8492.5			
laptop	897	Intel Core i5-3360M	74447	https://www.notebookcheck.net/Intel-Core-i5-3360M-Notebook-Processor.74447.0.html	Ivy Bridge	Core i5	0.5	3.0	35		2800	3500	2	4	22	x86	True	HD Graphics 4000	4.6	4692	10140.5															3994.5	35.35	6.51		1.6	0.29	0.17					11	599	16.29	506														
laptop	898	AMD Athlon Gold 7220U	655023	https://www.notebookcheck.net/AMD-Athlon-Gold-7220U-Processor-Benchmarks-and-Specs.655023.0.html	Mendocino (Zen 2)	Mendocino (Zen 2, Ryzen 7020)	1.0	4.0	15		2400	3700	2	4	6	x86	True	Radeon 610M	18.1													932	2159	1197	2552.5																													
smartphone	899	Apple A10X Fusion	227440	https://www.notebookcheck.net/Apple-A10X-Fusion-SoC-Processor-Benchmarks-and-Specs.227440.0.html	Cyclone 4?	Apple A-Series					2390		6	3	10	ARM	True	A10X Fusion GPU	10.95											3928.5	9325.5	850	2324	965	2375																					30760.5								82837.5
laptop	900	Intel Core i3-1005G1	423869	https://www.notebookcheck.net/Intel-Core-i3-1005G1-Laptop-Processor-Ice-Lake.423869.0.html	Ice Lake-U	Ice Lake	1.0	4.0	15		1200	3400	2	4	10	x86	True	UHD Graphics G1 (Ice Lake 32 EU)	30.75	6573	14323	157	404	403	859	1055.5	2221	62.3	152.1	4817.5	9211	1159.5	2425.5	1540	3165	5501	135.2	25.22	3.12	2.4	0.38	0.22	1264		3996.5	10894.5	10.02	487.1	13.92	439.8	179.5		876			46698	131.95		127.2	191.4				
laptop	901	Intel Core i5-3320M	74457	https://www.notebookcheck.net/Intel-Core-i5-3320M-Notebook-Processor.74457.0.html	Ivy Bridge	Core i5	0.5	3.0	35		2600	3300	2	4	22	x86	True	HD Graphics 4000	4.9	4415.5	9550															3767	90.95	17.52		1.5	0.27	0.16					11.86	636	17.36	540														
desktop	902	AMD A8-3850	57650	https://www.notebookcheck.net/AMD-A8-3850-The-fastest-Llano-desktop-in-review.57650.0.html	Llano	A-Series (Desktop)	4.0		100		2900		4	4	32	x86	True	Radeon HD 6550D	3.9	2649	9534															4027											26	1368	14.2	423														
smartphone	903	UNISOC T9300	1184414	https://www.notebookcheck.net/UNISOC-T9300-Processor-Benchmarks-and-Specs.1184414.0.html	Cortex-A78 / A55						2000	2400	8	8	6	ARM	True	Mali-G57 MP2	15.4													733	2183	985	2354																													
laptop	904	AMD Ryzen 3 2300U	277342	https://www.notebookcheck.net/AMD-Ryzen-3-2300U-SoC.277342.0.html	Zen	Raven Ridge (Ryzen 2000 APU)	2.0	4.0	15		2000	3400	4	4	14	x86	True	Vega 6	15.3			79	422.5									783	2360																															
laptop	905	Intel Core i7-6500U	149431	https://www.notebookcheck.net/Intel-Core-i7-6500U-Notebook-Processor.149431.0.html	Skylake	Core i7	0.5	4.0	15		2500	3100	2	4	14	x86	True	HD Graphics 520	59.729	4886	10844	128	316													4231	105	20.44		1.8	0.32	0.19					12.18	653.5	15.68	517						31016				85.9	7572	2997.5	6488.5	
laptop	906	Intel Core i5-6300U	149433	https://www.notebookcheck.net/Intel-Core-i5-6300U-Notebook-Processor.149433.0.html	Skylake	Core i5	0.5	3.0	15		2400	3000	2	4	14	x86	True	HD Graphics 520	59.229	4678.5	10573	122	307							3652	7043					4050	107.5	20.18		1.7	0.31	0.18					12.79	665.5	16.18	512.5						29991				104.5		2863.5	6184	
smartphone	907	Samsung Exynos 9810	276866	https://www.notebookcheck.net/Samsung-Exynos-9810-SoC.276866.0.html	Exynos M3 / Cortex-A55	Exynos							8	8	10	ARM	True	Mali-G72 MP18	20.35											3698	8874																				68					14711.5	32.26		39		6098.5			154312
smartphone	908	MediaTek Dimensity 900	566227	https://www.notebookcheck.net/MediaTek-Dimensity-900-Processor-Benchmarks-and-Specs.566227.0.html	Cortex-A78 / A55						2000	2400	8	8	6	ARM	True	Mali-G68 MP4	25.0											3502.5	9026	734	2161	904	2406																68.5	27	607			23750	53.02		50.95					219220
desktop	909	AMD A10-5800K	91970	https://www.notebookcheck.net/AMD-A-Series-Desktop-AMD-A10-5800K-Processor.91970.0.html	Trinity	A-Series (Desktop)	4.0		100		3800	4200	4	4	32	x86	True	Radeon HD 7660D	4.6	3093.5	9275.5															4464	106.6	21.85		1.9	0.38	0.21					24.2	1438.5	15.9	502											6957			
laptop	910	Intel Core i7-840QM	31149	https://www.notebookcheck.net/Intel-Core-i7-840QM-Notebook-Processor.31149.0.html	Clarksfield	Core i7	1.0	8.0	45		1860	3200	4	8	45	x86	True		11.6	3438.5	9266															3531.5											13	737	40	1282														
laptop	911	Intel Core i5-7287U	190362	https://www.notebookcheck.net/Intel-Core-i5-7287U-Notebook-Processor.190362.0.html	Kaby Lake	Kaby Lake	0.5	4.0	28		3300	3700	2	4	14	x86	True	Iris Plus Graphics 650	17.1											4497	8838.5	898.5	2193																															
smartphone	912	Unisoc T9100 (T820)	644932	https://www.notebookcheck.net/Unisoc-T9100-Processor-Benchmarks-and-Specs.644932.0.html	Cortex-A76 / A55						2100	2700	8	8	6	ARM	True	Mali-G57 MP4	12.8											2857	8410	639	2283																															
laptop	913	Intel Core i7-2675QM	63190	https://www.notebookcheck.net/Intel-Core-i7-2675QM-Notebook-Processor.63190.0.html	Sandy Bridge	Core i7	1.0	6.0	45		2200	3100	4	8	32	x86	True	HD Graphics 3000	10.7											3100	9800	536	1928																															
smartphone	914	MediaTek Dimensity 7030	761465	https://www.notebookcheck.net/MediaTek-Dimensity-7030-Processor-Benchmarks-and-Specs.761465.0.html	Cortex-A78 / A55						2000	2500	8	8	6	ARM	True	Mali-G610 MP3	12.8											3505	8625	789	2197	893	2214																121	106	713			34140	102.38		91.6					5405
laptop	915	Intel Core i7-7660U	189992	https://www.notebookcheck.net/Intel-Core-i7-7660U-Notebook-Processor.189992.0.html	Kaby Lake	Kaby Lake	0.5	4.0	15		2500	4000	2	4	14	x86	True	Iris Plus Graphics 640	61.529	6169.5	13808.5	158.5	403.5							4786	9320					5226.5	136.5	25.3		2.4	0.4	0.23	1257						12.9	435.5						36436.5				65.6				
smartphone	916	MediaTek Dimensity 7025	932277	https://www.notebookcheck.net/MediaTek-Dimensity-7025-Processor-Benchmarks-and-Specs.932277.0.html	Cortex-A78 / A55						2000	2500	8	8	6	ARM	True	IMG BXM-8-256	20.55											3569	8951	761	2100	980.5	2300.5																125	109.5	585			36371	111.07	114.45	109.5					
smartphone	917	MediaTek Dimensity 7050	743868	https://www.notebookcheck.net/MediaTek-Dimensity-7050-Processor-Benchmarks-and-Specs.743868.0.html	Cortex-A78 / A55						2000	2600	8	8	6	ARM	True	Mali-G68 MP4	12.1											3630	8637	795	2171.5	958	2422																99	89	669			34656	86.14		88.9					5252
smartphone	918	MediaTek Dimensity 7060	1221414	https://www.notebookcheck.net/MediaTek-Dimensity-7060-Processor-Benchmarks-and-Specs.1221414.0.html	Cortex-A78 / A55						2000	2600	8	8	6	ARM	True	IMG BXM-8-256	19.286											3678	8442	783	1980	1038	2400																118	102				33251	105.34	112.01	108					
smartphone	919	Unisoc T8100 (T760)	582677	https://www.notebookcheck.net/Unisoc-T8100-Processor-Benchmarks-and-Specs.582677.0.html	Cortex-A76 / A55		3.0				2000	2000	8	8	6	ARM	True	Mali-G57 MP4	16.614													541	2155	738	2168																					25440								
laptop	920	Intel Core i7-7567U	190361	https://www.notebookcheck.net/Intel-Core-i7-7567U-Notebook-Processor.190361.0.html	Kaby Lake	Kaby Lake	0.5	4.0	28		3500	4000	2	4	14	x86	True	Iris Plus Graphics 650	23.4			159	432																																									
laptop	921	AMD Ryzen 3 PRO 2300U	416012	https://www.notebookcheck.net/AMD-Ryzen-3-PRO-2300U-SoC.416012.0.html	Zen	Raven Ridge (Ryzen 2000 APU)	2.0	4.0	15		2000	3400	4	4	14	x86	True	Vega 6	14.2											3387	8655	727	2156																															
laptop	922	Intel Core i7-6567U	149848	https://www.notebookcheck.net/Intel-Core-i7-6567U-Notebook-Processor.149848.0.html	Skylake	Core i7	0.5	4.0	28		3300	3600	2	4	14	x86	True	Iris Graphics 550	25.35	5549	12367	143.6	359.5	367	883	560	2223			4051	8271	970	2117	1174	2565	4800	128.8	24.1	3.17	1.9	0.35	0.21	1244	2451	3733	9819	10.99	585	13.87	435.5	223	109.3	723			46871	172	170.2	48.2	116.7				
smartphone	923	MediaTek Dimensity 800	512477	https://www.notebookcheck.net/MediaTek-Dimensity-800-Processor-Benchmarks-and-Specs.512477.0.html	Cortex-A76 / A55						2000		8	8	7	ARM	True	Mali-G57 MP4	3.15											2524	8649	523	2143																		56					14751	36.83		37.9					23814
smartphone	924	UNISOC T7300	1067718	https://www.notebookcheck.net/UNISOC-T7300-Processor-Benchmarks-and-Specs.1067718.0.html	Cortex-A78 / A55						2000	2200	8	8	6	ARM	True	Mali-G57 MP2	14.5													685	2056	924	2249																													
smartphone	925	MediaTek Dimensity 1080	706749	https://www.notebookcheck.net/MediaTek-Dimensity-1080-Processor-Benchmarks-and-Specs.706749.0.html	Cortex-A78 / A55						2000	2600	8	8	6	ARM	True	Mali-G68 MP4	12.0											3754.5	8894	765	2041	954	2229																102	74	665			31662	71.87		62.9					5411
laptop	926	Intel Core i5-3210M	74458	https://www.notebookcheck.net/Intel-Core-i5-3210M-Notebook-Processor.74458.0.html	Ivy Bridge	Core i5	0.5	3.0	35		2500	3100	2	4	22	x86	True	HD Graphics 4000	5.3	4168.5	8936															3553	86.6	16.4		1.4	0.26	0.15					12.69	674	18.56	578.5											5797			
laptop	927	Intel Core i7-740QM	31146	https://www.notebookcheck.net/Intel-Core-i7-740QM-Notebook-Processor.31146.0.html	Clarksfield	Core i7	1.0	6.0	45		1730	2930	4	8	45	x86	True		4.7	3082	8930															3318											14.3	809.5	15.8	520														
laptop	928	Intel Core i5-6287U	149849	https://www.notebookcheck.net/Intel-Core-i5-6287U-Notebook-Processor.149849.0.html	Skylake	Core i5	0.5	4.0	28		3100	3500	2	4	14	x86	True	Iris Graphics 550	25.314			143	345	355	849					4098	8277	882	1988.5						3.08				1250		3738	9829					151													
smartphone	929	UNISOC Tangula T770	582675	https://www.notebookcheck.net/UNISOC-T770-Processor-Benchmarks-and-Specs.582675.0.html	Cortex-A76 / A55						2000	2500	8	8	6	ARM	True	Mali-G57 MP4	12.5											2763	8087	622	2226																															
laptop	930	MediaTek Kompanio 838	936966	https://www.notebookcheck.net/MediaTek-Kompanio-838-Processor-Benchmarks-and-Specs.936966.0.html	Cortex-A78 / A55	MediaTek Kompanio					2000	2200	8	8		ARM	True	Mali-G57 MP3	18.35													774.5	1939	1003	2291																171	138	524				127.22							
smartphone	931	Qualcomm Snapdragon 845	299446	https://www.notebookcheck.net/Qualcomm-Snapdragon-845-SoC-Benchmarks-and-Specs.299446.0.html	Cortex-A75 / A55 (Kryo 385)	Snapdragon	2.0				2800		8	8	10	ARM	True	Adreno 630	32.25											2429	8849	466	2012	575	2123																96.5					16369.5	46.61		51.05	451	10839.5			244932
desktop	932	Intel Core i7-960			Bloomfield	Core i7 (Desktop)	1.0	8.0	130		3200	3466	4	8	45	x86	True																																															
laptop	933	Intel Core i5-2520M	40103	https://www.notebookcheck.net/Intel-Core-i5-2520M-Notebook-Processor.40103.0.html	Sandy Bridge	Core i5	0.5	3.0	35		2500	3200	2	4	32	x86	True	HD Graphics 3000	5.1	4040.5	8814.5															3541.5											12	681	18	554														
laptop	934	Intel Core i7-3612QM	73465	https://www.notebookcheck.net/Intel-Core-i7-3612QM-Notebook-Processor.73465.0.html	Ivy Bridge	Core i7	1.0	6.0	35		2100	3100	4	8	22	x86	True	HD Graphics 4000	2.7	4112.5	15678															5466	123.75	31.1		2.7	0.49	0.29					12.25	661	9.58	297.9														
